GrLivArea,BedroomAbvGr,KitchenAbvGr,OverallCond,RoofSurface,SalePrice,GarageFinish_Fin,GarageFinish_NoGarage,GarageFinish_RFn,GarageFinish_Unf,CentralAir_Y,sin_MoSold,cos_MoSold
0.3074605706184653,3,0.3333333333333333,0.5,0.5056204540445228,260000,1.0,0.0,0.0,0.0,1.0,0.49999999999999994,0.8660254037844387
0.24561403508771928,4,0.3333333333333333,0.375,0.56116376460216,166000,0.0,0.0,0.0,1.0,1.0,1.2246467991473532e-16,-1.0
0.2661704766967925,3,0.3333333333333333,0.5,0.3698479171258541,204000,0.0,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0
0.3063973063973064,6,0.6666666666666666,0.5,0.16332378223495705,125000,0.0,0.0,0.0,1.0,1.0,-0.5000000000000004,0.8660254037844384
0.30303030303030304,3,0.3333333333333333,0.5,0.21467930350451844,130000,0.0,0.0,0.0,1.0,1.0,0.8660254037844387,-0.49999999999999983
0.15523657628920787,2,0.3333333333333333,0.75,0.2067445448534274,105000,0.0,0.0,0.0,1.0,1.0,-0.5000000000000004,0.8660254037844384
0.36080099237993973,3,0.3333333333333333,0.5,0.8413048269781794,222500,1.0,0.0,0.0,0.0,1.0,0.49999999999999994,-0.8660254037844387
0.19156477051213894,3,0.3333333333333333,0.5,0.8113290720740578,141000,0.0,1.0,0.0,0.0,1.0,0.8660254037844387,-0.49999999999999983
0.2383483962431331,3,0.3333333333333333,0.375,0.01300418778928808,115000,0.0,0.0,0.0,1.0,1.0,0.8660254037844387,-0.49999999999999983
0.1718943824206982,3,0.3333333333333333,0.625,0.8966277275732863,122000,0.0,0.0,0.0,1.0,1.0,0.49999999999999994,0.8660254037844387
0.30320751373382954,2,0.3333333333333333,0.5,0.5441921974873264,372402,0.0,0.0,1.0,0.0,1.0,0.49999999999999994,0.8660254037844387
0.35335814283182704,4,0.3333333333333333,0.5,0.7544633017412387,190000,0.0,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0
0.2220450115186957,1,0.3333333333333333,0.75,0.2990963191536258,235000,0.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17
0.2128300549353181,4,0.3333333333333333,0.5,0.5929027992065241,125000,0.0,0.0,0.0,1.0,1.0,1.0,6.123233995736766e-17
0.1944001417685628,2,0.3333333333333333,0.5,0.5159797222834472,79000,0.0,1.0,0.0,0.0,0.0,0.8660254037844387,-0.49999999999999983
0.1844763423710792,2,0.3333333333333333,0.75,0.36235397839982364,109500,0.0,0.0,0.0,1.0,1.0,1.2246467991473532e-16,-1.0
0.3489278752436647,4,0.3333333333333333,0.5,0.29094115054000447,269500,1.0,0.0,0.0,0.0,1.0,0.49999999999999994,-0.8660254037844387
0.34520645046960835,3,0.3333333333333333,0.5,0.17853206964954818,254900,0.0,0.0,1.0,0.0,1.0,0.49999999999999994,-0.8660254037844387
0.43646996278575223,4,0.3333333333333333,0.5,0.850341635441922,320000,0.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17
0.21850079744816586,3,0.3333333333333333,0.625,0.7456469032400265,162500,0.0,0.0,0.0,1.0,1.0,1.2246467991473532e-16,-1.0
0.4729753677122098,3,0.3333333333333333,0.5,0.9257218426272869,412500,1.0,0.0,0.0,0.0,1.0,1.0,6.123233995736766e-17
0.2732589048378522,3,0.3333333333333333,0.5,0.018955256777606344,220000,0.0,0.0,1.0,0.0,1.0,0.49999999999999994,-0.8660254037844387
0.15647705121389333,1,0.3333333333333333,0.625,0.21578135331716994,103200,0.0,1.0,0.0,0.0,1.0,0.8660254037844387,-0.49999999999999983
0.28654970760233917,3,0.3333333333333333,0.75,0.9444566894423627,152000,0.0,0.0,0.0,1.0,1.0,-0.8660254037844386,0.5000000000000001
0.2402977139819245,4,0.6666666666666666,0.75,0.4450077143486886,127500,0.0,1.0,0.0,0.0,1.0,-1.0,-1.8369701987210297e-16
0.3310295941874889,2,0.3333333333333333,0.5,0.49019175666740133,190000,1.0,0.0,0.0,0.0,1.0,-0.5000000000000004,0.8660254037844384
0.3831295410242779,3,0.3333333333333333,0.5,0.6718095657923738,325624,1.0,0.0,0.0,0.0,1.0,-0.5000000000000004,0.8660254037844384
0.30497962076909446,3,0.3333333333333333,0.5,0.050473881419440175,183500,1.0,0.0,0.0,0.0,1.0,0.49999999999999994,-0.8660254037844387
0.30267588162325004,2,0.3333333333333333,0.625,0.8080229226361032,228000,0.0,0.0,1.0,0.0,1.0,0.49999999999999994,0.8660254037844387
0.24508240297713982,2,0.3333333333333333,0.625,0.42715450738373373,128500,0.0,0.0,0.0,1.0,1.0,0.49999999999999994,-0.8660254037844387
0.2936381357433989,3,0.3333333333333333,0.5,0.754683711703769,215000,1.0,0.0,0.0,0.0,1.0,0.49999999999999994,-0.8660254037844387
0.31330852383483965,2,0.3333333333333333,0.75,0.441701564910734,239000,0.0,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0
0.24153818890660997,3,0.3333333333333333,0.5,0.7183160678862685,163000,0.0,0.0,0.0,1.0,1.0,1.2246467991473532e-16,-1.0
0.29275208222576643,3,0.3333333333333333,0.5,0.21908750275512454,184000,1.0,0.0,0.0,0.0,1.0,-0.5000000000000004,0.8660254037844384
0.3825979089136984,4,0.3333333333333333,0.75,0.670487106017192,243000,0.0,0.0,0.0,1.0,1.0,1.2246467991473532e-16,-1.0
0.3652312599681021,4,0.3333333333333333,0.5,0.7809124972448754,211000,0.0,0.0,0.0,1.0,1.0,-1.0,-1.8369701987210297e-16
0.34042176147439307,4,0.3333333333333333,0.5,0.6336786422746308,172500,0.0,0.0,0.0,1.0,1.0,-0.4999999999999998,-0.8660254037844388
0.39606592238171184,1,0.3333333333333333,0.5,0.5018734846815076,501837,1.0,0.0,0.0,0.0,1.0,-0.4999999999999998,-0.8660254037844388
0.1717171717171717,2,0.3333333333333333,0.625,0.13445007714348692,100000,0.0,0.0,0.0,1.0,1.0,-0.4999999999999998,-0.8660254037844388
0.2704235335814283,3,0.3333333333333333,0.5,0.0689883182719859,177000,0.0,0.0,0.0,1.0,1.0,1.2246467991473532e-16,-1.0
0.31951089845826686,4,0.3333333333333333,0.625,0.41657482918227906,200100,0.0,0.0,0.0,1.0,1.0,-0.4999999999999998,-0.8660254037844388
0.2376395534290271,3,0.3333333333333333,0.625,0.9534934979061054,120000,0.0,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0
0.3691298954456849,3,0.3333333333333333,0.5,0.939607670266696,200000,0.0,0.0,0.0,1.0,1.0,1.2246467991473532e-16,-1.0
0.2220450115186957,3,0.3333333333333333,0.875,0.5887150099184483,127000,0.0,0.0,0.0,1.0,1.0,1.2246467991473532e-16,-1.0
